,Datetime,Tweet Id,Text,Username
8857,2021-11-04 09:44:59+00:00,1456195763717951489,"On January 23 2020, Ayoola Babalola, an Editor for Campus Newspaper called GAPOSA Trumpet, was arrested and charged to court by the DSS over a publication on President Muhammadu Buhari and Bola Ahmed Tinubu.",pressattackng
8858,2021-11-04 09:25:43+00:00,1456190913571483651,THIS IS WHAT IS GOING ON IN BIAFRA LAND. PRESIDENT MUHAMMADU BUHARI’S SEND ZOON TO START DIE PEOPLE OF BIAFRA. U.N CAN'T SEE THIS THE WORLDWILD CAN'T SEE IT.ONLY GOD OF ISRAEL 🇮🇱 WILL HELP PPLE 🙏 OF BIAFRA LAND AND MNK https://t.co/dtdrDFWqPh,Bishop57339287
8859,2021-11-04 09:21:22+00:00,1456189818870845440,"The ministry of youth and sports Development has earmarked N143M for the renovation of Obafemi Awolowo stadium,Ibadan , The PUNCH reports. 

This was contained in the 2022 budget submitted by the president, Major Muhammadu Buhari (rtd), to the National Assembly on October 7. https://t.co/WwVcMZetuv",IamTopsy4real
8860,2021-11-04 08:54:01+00:00,1456182936030662657,"Nigerian president Muhammadu Buhari announced late on November 2 at COP26 that the country would aim to reach net-zero emissions by 2060- Natgas World

#Nigeria #COP26 #netzero #ClimateEmergency",xglobalmarkets
8861,2021-11-04 07:43:06+00:00,1456165092299526146,I AM FROM LAGOS I EAT ỌBỌKUN NOT CATFISH!!WORKING IS RELATIVE EITHER DESRTOYING OR BUILDING BAT IS DESTROYING LAGOS&amp;LOOTING LAGOS TREASURY JUST LIKE MAJOR GENERAL MUHAMMADU BUHARI HIS BOSS&amp;LEADER IS RUNNING&amp;RUINING NIGERIA ECONOMY BUT BOASTING THAT HE'S BUILDING INFRASTRUCTURES https://t.co/yyZrKOsacc,olusegunakanbiB
8862,2021-11-04 05:42:27+00:00,1456134729695219712,"The Ministry of Youth and Sports Development has earmarked N143m for the renovation of the Obafemi Awolowo Stadium, Ibadan.

This was contained in the 2022 budget submitted by the President, Major General Muhammadu Buhari (retd.), to the National Assembly on October 7.

#news",BInformednaija
8863,2021-11-04 05:30:08+00:00,1456131629378904066,"The President of #Nigeria, Muhammadu #Buhari recently wrote an opinion piece titled “The #climatecrisis will not be fixed by causing crisis in #Africa.” Read more on what he had to say here: https://t.co/KvlLZTrCtI",ESIAfrica
8864,2021-11-04 05:15:53+00:00,1456128041076285440,"Breaking: President Muhammadu Buhari And APC Government Has Recorded, As The Worst Regime In The History of Nigeria. Imported Fulanis Will Be Used For Anambra State Election On The 6th November To Counter IPOB Sit At Home Order. #FreeNnamdiKanu #RefereendumForBiafra https://t.co/nBMTOeAaNU",BiafraF39467498
8865,2021-11-04 05:13:54+00:00,1456127543749271552,Fake Buhari the impostor impersonating late muhammadu Buhari https://t.co/dyVCt6pDOD,maziykfelix
8866,2021-11-04 04:10:33+00:00,1456111601409576960,"News to Me, So is Twice Buhari, have been head of State, hmmm How Ibrahim Babangida overthrew Muhammadu Buhari in 1985 https://t.co/u3VmTgiezW via @YouTube",BillionaireSoc
8867,2021-11-04 03:39:08+00:00,1456103693263196165,"Governor Samuel Ortom of Benue State on Monday berated the administration of President Muhammadu Buhari, saying the https://t.co/kI7hHmh8mC #breakingnews #federalrepublicofnigeria",Reporters_Large
8868,2021-11-04 03:12:11+00:00,1456096913489637376,"Unveiling the road at Banki Junction on the outskirts of Bama town, Zulum appreciated the efforts of President Muhammadu #Buhari and the #Nigerian military for gains being steadily recorded in peace-builing and stability of the North East region. https://t.co/00Lxt5mbhW",sanusi90064
8869,2021-11-04 02:43:06+00:00,1456089591425949702,"Excellency President Muhammadu Buhari for his continued support and goodwill towards the Nigerian Navy. The CNS also recalled that on the directive of the President and Commander-in-Chief, the Nigerian Navy hosted the Chief of the Ghana Navy to discuss collaborative efforts to https://t.co/HkwftIeJdD",sanusi90064
8870,2021-11-04 02:06:11+00:00,1456080302271516679,Democracy is at risk as Nigerian President Muhammadu Buhari’s power grows unchecked. https://t.co/qMMzveyKDh,AFRICASeenHeard
8871,2021-11-03 23:48:10+00:00,1456045569923817472,Between Atiku Abubakar and Muhammadu Buhari who will u cast your vote for…. https://t.co/MFygGWUZbx,nupehittrack
8872,2021-11-03 22:42:29+00:00,1456029041463603204,"Our president, Muhammadu Buhari is a very consistent man.
Do you know that?",KelechiObeh
8873,2021-11-03 21:26:41+00:00,1456009963462135809,@zoomafrika1 @eldico_tech President Muhammadu buhari thank you oooooo https://t.co/mMT4Sq2IoQ,joseph_sesugh
8874,2021-11-03 21:05:30+00:00,1456004633390993410,"The Nigeria First Movement and True Nigeria Patriots, on Wednesday, raised the alarm over an alleged plot by some persons to use their names to carry out a protest in Abuja and London against President Muhammadu Buhari.
https://t.co/DCKcdfhgUc",daily_trust
8875,2021-11-03 20:36:43+00:00,1455997389240684551,"President Muhammadu Buhari delivers National Statement and participates at Launch of Global Methane Pledge hosted by United States of America on the Sidelines of COP26, in Glasgow, Scotland, on 2nd November 2021. https://t.co/5X7jVo48dE",AhmadBeello
8876,2021-11-03 20:36:30+00:00,1455997335734005766,"President Muhammadu Buhari delivers National Statement and participates at Launch of Global Methane Pledge hosted by United States of America on the Sidelines of COP26, in Glasgow, Scotland, on 2nd November 2021. https://t.co/W00Dl7u6al",AhmadBeello
8877,2021-11-03 20:35:49+00:00,1455997164656672770,"President Muhammadu Buhari Interacts with Nigerians at the Nigerian Pavilion, and Bilateral Meeting with Executive Secretary of UN Convention to Combat Desertification Mr. Ibrahim Thiaw, in Glasgow, Scotland, on 1st November 2021. https://t.co/inYZOLGlU5",AhmadBeello
8878,2021-11-03 20:35:36+00:00,1455997107870093317,"President Muhammadu Buhari Interacts with Nigerians at the Nigerian Pavilion, and Bilateral Meeting with Executive Secretary of UN Convention to Combat Desertification Mr. Ibrahim Thiaw, in Glasgow, Scotland, on 1st November 2021. https://t.co/SmCZ9cPwQ8",AhmadBeello
8879,2021-11-03 20:35:22+00:00,1455997049036546048,"President Muhammadu Buhari Interacts with Nigerians at the Nigerian Pavilion, and Bilateral Meeting with Executive Secretary of UN Convention to Combat Desertification Mr. Ibrahim Thiaw, in Glasgow, Scotland, on 1st November 2021. https://t.co/iMPvR4vF8M",AhmadBeello
8880,2021-11-03 20:34:43+00:00,1455996886549254150,"President Muhammadu Buhari participates at the COP26 World Leader's Summit and Side-Events of the United Nations Climate Change Conference, in Glasgow, Scotland, on 1st November 2021. https://t.co/jtHlAAro0L",AhmadBeello
8881,2021-11-03 20:34:31+00:00,1455996834975977482,"President Muhammadu Buhari participates at the COP26 World Leader's Summit and Side-Events of the United Nations Climate Change Conference, in Glasgow, Scotland, on 1st November 2021. https://t.co/vHio40OdgJ",AhmadBeello
8882,2021-11-03 20:34:18+00:00,1455996779581804548,"President Muhammadu Buhari participates at the COP26 World Leader's Summit and Side-Events of the United Nations Climate Change Conference, in Glasgow, Scotland, on 1st November 2021. https://t.co/IgGSAUqXI5",AhmadBeello
8883,2021-11-03 20:33:23+00:00,1455996552376377350,"President Muhammadu Buhari departs Abuja for Glasgow to attend the 26th conference of Parties (COP26), in Scotland, on 31st October 2021. https://t.co/OdiJ7KYWen",AhmadBeello
8884,2021-11-03 20:33:06+00:00,1455996480041504773,"President Muhammadu Buhari departs Abuja for Glasgow to attend the 26th conference of Parties (COP26), in Scotland, on 31st October 2021. https://t.co/tAGz9PhIEt",AhmadBeello
8885,2021-11-03 20:32:46+00:00,1455996394326700044,"President Muhammadu Buhari receives briefing from the Chief of Naval Staff Rear Admiral Auwal Zubairu Gambo, on the new Boat built by the Nigeria Navy due for Commissioning soonest, in State House, Abuja, on 31st October 2021. https://t.co/qs4n2LCBif",AhmadBeello
8886,2021-11-03 20:31:39+00:00,1455996115753439235,"President Muhammadu Buhari receives APC National Leader Asiwaju Bola Ahmed Tinubu, in State House, Abuja, on 31st October 2021. https://t.co/BnGS3zalY3",AhmadBeello
8887,2021-11-03 20:31:25+00:00,1455996056051847172,"President Muhammadu Buhari receives APC National Leader Asiwaju Bola Ahmed Tinubu, in State House, Abuja, on 31st October 2021. https://t.co/NbdbXVxwp6",AhmadBeello
8888,2021-11-03 20:30:38+00:00,1455995859762622465,"President Muhammadu Buhari returns to Abuja from Saudi Arabia, on 29th October 2021. https://t.co/yKcJ5lApxq",AhmadBeello
8889,2021-11-03 20:30:22+00:00,1455995790506270723,"President Muhammadu Buhari returns to Abuja from Saudi Arabia, on 29th October 2021. https://t.co/VrDy8hB7wp",AhmadBeello
8890,2021-11-03 20:29:58+00:00,1455995689373159427,"President Muhammadu Buhari had a private dinner with the Emir of Daura, Alhaji Umar Farouk Umar this evening in Makkah, Kingdom of Saudi Arabia. October 28th 2021. https://t.co/2idxQ2mJrL",AhmadBeello
8891,2021-11-03 20:29:41+00:00,1455995618292379657,"PRESIDENT MUHAMMADU BUHARI AND SOME MEMBERS OF THE NIGERIAN DELEGATION TO THE FUTURE INVESTMENT INITIATIVE SUMMIT DEPART FOR MAKKAH FOR UMRAH (LESSER HAJJ), ON 28TH OCTOBER 2021. https://t.co/SIhEH0fzkt",AhmadBeello
8892,2021-11-03 20:29:23+00:00,1455995544032120835,"PRESIDENT MUHAMMADU BUHARI ARRIVES MADINAH AFTER THE FUTURE LNVESTMENT SUMMIT IN RIYADH, RECEIVED BY GOVERNOR SAUD BN KHALID ALFAISAL AT MADINAH INTERNATIONAL AIRPORT, OFFERS PRAYERS FOR NIGERIA AT THE MASJID OF HOLY PROPHET MUHAMMAD (SAW) IN MADINAH, SAUDI ARABIA. OCT 27, 2021. https://t.co/w18RiZBzoK",AhmadBeello
8893,2021-11-03 20:28:23+00:00,1455995292977975310,"PRESIDENT MUHAMMADU BUHARI MEETS WITH CHAIRMAN/CEO OF DANGOTE GROUP, ALIKO DANGOTE AND FOUNDER/CHAIRMAN OF BUA GROUP, ABDULSAMAD RABIU &amp; GROUP CHIEF EXECUTIVE OF OANDO PLC, WALE TINUBU ON SIDELINES OF FUTURE INVESTMENT INITIATIVE SUMMIT, IN RIYADH, SAUDI ARABIA. OCTOBER 26, 2021. https://t.co/kJx4gxEqNb",AhmadBeello
8894,2021-11-03 20:28:19+00:00,1455995276615901184,"PRESIDENT MUHAMMADU BUHARI MAKES HIS REMARK AT THE FUTURE INVESTMENT INITIATIVE SUMMIT, IN RIYADH, SAUDI ARABIA. OCTOBER 26, 2021. https://t.co/VwHGqaUXEQ",AhmadBeello
8895,2021-11-03 20:27:03+00:00,1455994958087925766,"President Muhammadu Buhari receives letters of credence from 9 Ambassadors and 2 high Commissioners, in State House, Abuja, on 25th October 2021. https://t.co/eq0OzxzPHS",AhmadBeello
8896,2021-11-03 20:26:50+00:00,1455994903679406091,"President Muhammadu Buhari receives letters of credence from 9 Ambassadors and 2 high Commissioners, in State House, Abuja, on 25th October 2021. https://t.co/LyEpaPp86G",AhmadBeello
8897,2021-11-03 20:26:34+00:00,1455994835987537925,"President Muhammadu Buhari receives letters of credence from 9 Ambassadors and 2 high Commissioners, in State House, Abuja, on 25th October 2021. https://t.co/rpAKWd6ehA",AhmadBeello
8898,2021-11-03 20:26:20+00:00,1455994775946121231,"President Muhammadu Buhari receives letters of credence from 9 Ambassadors and 2 high Commissioners, in State House, Abuja, on 25th October 2021. https://t.co/NibiT0vk9W",AhmadBeello
8899,2021-11-03 20:26:04+00:00,1455994709181140992,"President Muhammadu Buhari receives letters of credence from 9 Ambassadors and 2 high Commissioners, in State House, Abuja, on 25th October 2021. https://t.co/Wuu2g3T7yC",AhmadBeello
8900,2021-11-03 20:25:23+00:00,1455994539483844620,"President Muhammadu Buhari swears in new INEC Commissioners, Launches the E-Naira Platform &amp; launches the Emblem Appeal for the 2022 Armed Forces Remembrance Day, in State House, Abuja, on 25th October 2021. https://t.co/nV8KAF4N7G",AhmadBeello
8901,2021-11-03 20:25:13+00:00,1455994493673553931,"President Muhammadu Buhari swears in new INEC Commissioners, Launches the E-Naira Platform &amp; launches the Emblem Appeal for the 2022 Armed Forces Remembrance Day, in State House, Abuja, on 25th October 2021. https://t.co/2YPYjPsYSu",AhmadBeello
8902,2021-11-03 20:25:01+00:00,1455994443375521793,"President Muhammadu Buhari swears in new INEC Commissioners, Launches the E-Naira Platform &amp; launches the Emblem Appeal for the 2022 Armed Forces Remembrance Day, in State House, Abuja, on 25th October 2021. https://t.co/UHtKDRbYup",AhmadBeello
8903,2021-11-03 20:24:47+00:00,1455994385116639239,"President Muhammadu Buhari swears in new INEC Commissioners, Launches the E-Naira Platform &amp; launches the Emblem Appeal for the 2022 Armed Forces Remembrance Day, in State House, Abuja, on 25th October 2021. https://t.co/u1FoPwVXv1",AhmadBeello
8904,2021-11-03 20:24:36+00:00,1455994339239383042,"President Muhammadu Buhari swears in new INEC Commissioners, Launches the E-Naira Platform &amp; launches the Emblem Appeal for the 2022 Armed Forces Remembrance Day, in State House, Abuja, on 25th October 2021. https://t.co/LLHq65nG92",AhmadBeello
8905,2021-11-03 20:19:34+00:00,1455993075394879495,BREAKING: President Muhammadu Buhari Says Nigeria Is Already Feeling The Effects Of Climate Change https://t.co/SpxTtz2gaJ,Newsmond1
8906,2021-11-03 20:02:30+00:00,1455988779630702592,"It’s clear that Muhammadu Buhari the president of Nigeria isn’t the man of his word, this is exactly one month that he ordered a conditional suspension of Twitter ban but the citizens are still unable to use the app without VPN.

Who are we to blame? The Twitter or FG?",al_shekarau_
8907,2021-11-03 19:52:50+00:00,1455986345105559563,"Breaking 
Biafra : President Buhari Must Meet Nnamdi Kanu - Obasanjo
Former President, Olusegun Obasanjo has said President Muhammadu Buhari must meet with the leader of the Indigenous People of Biafra (IPOB), Nnamdi Kanu, before the ongoing crisis gets out of hand. https://t.co/CyQ3wtKoK5",ifeanyiakorjuru
8908,2021-11-03 19:14:53+00:00,1455976793798848515,Muhammadu Buhari is going to plunge Nigeria into a civil war!,HenryUgwuEsq
8909,2021-11-03 19:06:45+00:00,1455974749142765568,"If not for religious &amp; tribal bigotry, Muhammadu Buhari would have been pushed out of office. There is no other explanation. He is not qualified to be Councillor of a ward.

Is there anything that can be done about this bigotry or are we doomed?",HenryUgwuEsq
8910,2021-11-03 18:53:55+00:00,1455971520552046596,"I wanted to say ""Nigerians will never forget Muhammadu Buhari and his Satanic APC Crew. But then I remembered: Nigerians have a fickle memory, even of their own pain. 
Today's pet monsters become tomorrow's giant Dragons.

PS: Get an automatic weapon today. Defend yourself.",mydeji247
8911,2021-11-03 18:42:17+00:00,1455968592239943686,"The APC regime of Muhammadu Buhari has won many battles but they've not won the war against Democracy.

They've rigged elections, compromised the media, bought out loud voices, shrunk the civil society space, killed our compatriots - battles won.

But Patriots will win the war.",DemolaRewaju
8912,2021-11-03 18:18:46+00:00,1455962674710384651,"Watch why His Excellency, President Muhammadu Buhari signed the #NotTooYoungToRun Bill. You will be shocked

Andy Uba EFCC Ikoyi Ikeja Ethiopia Bailley Varane Lindelof Donny Greenwood Dembele Daniel Regha Ziyech Maguire Ole Nigerian Army Wizkid Davido

https://t.co/LxcfuLuxOt",Iam_muhammad88
8913,2021-11-03 17:51:34+00:00,1455955826754138116,"Breaking .
President  Muhammadu Buhari Must Meet the leader of the indigenous people of Biafra Nnamdi Kanu before  it will be too late- ex Nigeria president  Olusegun Obasanjo https://t.co/eAQtPuphAx",EmekaNw71110140
8914,2021-11-03 17:45:54+00:00,1455954401521127428,"@SaharaReporters It is currently structured that if you defend yourself, you are sentenced to death 💀....if don't, you die anyway by cruel hands of Islamic systematic Fulani herdsmen. Muhammadu Buhari happened to Nigeria.",eduggar_
8915,2021-11-03 17:45:29+00:00,1455954295468265478,"""I am very much impressed to witness the official reopening of this very important international road. This road has remained inaccessible to people since 2012 due to activities of Boko Haram, but with the coming of President Muhammadu Buhari,",SadeeqKurbe
8916,2021-11-03 17:45:08+00:00,1455954208625147905,"Unveiling the road at Banki Junction on the outskirts of Bama town, Zulum appreciated the efforts of President Muhammadu Buhari and the Nigerian military for gains being steadily recorded in peace-builing and stability of the North East region.",SadeeqKurbe
8917,2021-11-03 17:12:42+00:00,1455946049013653505,"Nigerians and their titles. 
H.E. President General Alhaji Muhammadu Buhari GCFR MON RN https://t.co/de6laHtbb2",kene_bobo
8918,2021-11-03 17:01:14+00:00,1455943161818193923,@rrlessa @GazetteNGR APC is the evil cluster 🙈 'carriage that carries Muhammadu Buhari and cohorts in the name of political party. 😈 APC Nigeria 👿,eduggar_
8919,2021-11-03 16:30:48+00:00,1455935503925133312,"During the #COP26 summit,  President Muhammadu Buhari of Nigeria has assured his country's commitment towards achieving net zero by 2060. 
 
#ClimateActionInYourArea
#ClimateJustice 
#COP26 
#Nigeria #ClimateFinance  #ClimateFinanceNOW 
#ClimatePromise https://t.co/bSIekd6i6G",cencad_nigeria
8920,2021-11-03 16:03:20+00:00,1455928589594079239,"Nigeria has become the latest major emerging economy to commit to achieving net-zero emissions after President Muhammadu Buhari told the COP26 Climate Summit the country would work to deliver net-zero by 2060.  #News

https://t.co/npt9piazEw",BenadineNonye
8921,2021-11-03 15:49:32+00:00,1455925118371237904,"At #COP26, President Muhammadu Buhari pledged that #Nigeria would reach #NetZero emissions by 2060, which is 10 years past the target set by the @UN to ""limit the disastrous effects of #Climate change,"" writes corps member @VivianJourno with @thecableng. https://t.co/8CdZACRwRS",Report4theWorld
8922,2021-11-03 15:25:06+00:00,1455918968422731779,DO NOT BE DECEIVED NOR BE POLITICALLY NAIVE AND GULLIBLE KNOW THAT WITH MAJOR GENERAL MUHAMMADU BUHARI GOVERNMENT WITH THE CABAL WHO ARE THE LAND LORDS OF ASO ROCK AND THE REAL OWNERS OF APC BOLA AHMED TINUBU IS JUST AN UNCOMMON MERELY NEEDED TENANT WHO CAN NEVER BE TRUSTED WITH https://t.co/vskxuCTj7H,olusegunakanbiB
8923,2021-11-03 14:59:51+00:00,1455912613729165315,‘President Muhammadu Buhari Had Over-promised Heaven And Earth But He Rapidly Began To Under-deliver’ https://t.co/8X0B3mFPsV,mayorthegamer14
8924,2021-11-03 14:54:50+00:00,1455911353210785795,@lilomatic @HHichilema But that’s Muhammadu Buhari of Nigeria 🇳🇬 smh,RealAndrewMdala
8925,2021-11-03 14:42:08+00:00,1455908155561553923,President Muhammadu Buhari has called on Nigerian youths to see themselves as the greatest asset of the country. He advised youths to promote the unity of the country and engage the government constructively on national issues.,kay2salami
8926,2021-11-03 14:26:29+00:00,1455904218007719938,"Nigeria Is on Track To Achieve Net Zero Emissions By 2060 — President Muhammadu Buhari
https://t.co/zIqGDYd8BR",_Hajdar_
8927,2021-11-03 13:52:26+00:00,1455895647647830016,"Biafra : President Buhari Must Meet Nnamdi Kanu - Obasanjo
Former President, Olusegun Obasanjo has said President Muhammadu Buhari must meet with the leader of the Indigenous People of Biafra (IPOB), Nnamdi Kanu, before the ongoing crisis gets out of hand. https://t.co/uO9rQuQ6ji",Eblogbiafra
8928,2021-11-03 13:52:03+00:00,1455895552546193417,"General Muhammadu Buhari won't do any of the below.

He doesn't Anambra to be calm.

Next move? https://t.co/WfNGnMcRp2",iykimo
8929,2021-11-03 13:43:50+00:00,1455893485324836868,"President Muhammadu Buhari on Tuesday in Glasgow, Scotland pledged that Nigeria would cut its emissions to net zero by 2060. https://t.co/ybOsU7aZU4",surgezircng
8930,2021-11-03 13:10:34+00:00,1455885111870767107,"National Action Plan on Youth, Peace and Security officially launched in Nigeria by  Minister of Youth and Sports Development, Mr. Sunday Dare on behalf of President Muhammadu Buhari in Abuja .
#Youth4peace  #Youth4Climate https://t.co/lQIXRKF3MU",RealAndyIji
8931,2021-11-03 13:09:03+00:00,1455884732290551810,That is the jihadis impostor impersonating late muhammadu Buhari https://t.co/2Uu8k2lPk6,maziykfelix
8932,2021-11-03 12:36:54+00:00,1455876641469579267,"Emir of Kano Expresses satisfaction on Tinubu’s Leadership Quality to Succeed president Muhammadu Buhari

#AsiwajuIsComing https://t.co/mp1Yvqd4Dx",AkinteComrade
8933,2021-11-03 11:56:42+00:00,1455866521662726156,"Breaking News

Former President, Olusegun Obasanjo has said President Muhammadu Buhari must meet with the leader of the Indigenous People of Biafra (IPOB), Nnamdi Kanu, before the ongoing crisis gets out of hand.
#FreeMaziNnamdiKanuNow #BiafraReferendumNow https://t.co/ghOXBSCMJS",PriceEmmanuel5
8934,2021-11-03 11:20:41+00:00,1455857457415131139,"The World Is Silent on Nigerian Terrorist Government Of Muhammadu Buhari

The World Must Stop the Genocide on the people of Biafra

 #enoughisenough
#Stop2ndGenocideInBiafra

#FreeNnamdiKanu
#BiafraReferendumNow

@UN 
@UNWatch 
@USAGov 
@POTUS 
@BorisJohnson 
@GOVUK
@mikepompeo https://t.co/Iu80WlX0yv",SamuelHero6
8935,2021-11-03 10:54:42+00:00,1455850921250930689,"President Muhammadu Buhari on Tuesday declared that Nigeria aimed to achieve net-zero emission by 2060 through its Energy Transition Plan.
https://t.co/yxWQKPTkRC",BizWatchNigeria
8936,2021-11-03 10:53:37+00:00,1455850646461194241,"President Muhammadu Buhari on Tuesday at the COP26, stated that $1.5 trillion is needed within a 10-year period to accomplish an appreciable level of infrastructural growth in Nigeria.
https://t.co/XeGVUOQ7jN",BizWatchNigeria
8937,2021-11-03 10:26:18+00:00,1455843773200613381,"President Muhammadu Buhari has congratulated the Sultan Sa’ad Abubakar as he marked his 15th year as the leader of Muslim Ummah and Chairman, Sokoto State Council of Traditional Rulers.

In a congratulatory message by his spokesman, Garba Shehu on

https://t.co/r50X9SqfKn https://t.co/Za0kkmkEtG",ashe_news
8938,2021-11-03 10:16:19+00:00,1455841259986296836,"Piracy in the Gulf of Guinea and Nigerian waters has decreased dramatically after President Muhammadu Buhari deployed the Integrated National Security and Waterways Protection Infrastructure, according to the latest report by the International Maritime Bureau or IMB.

The re… https://t.co/rLwRD7QauP",ArisingMatter1
8939,2021-11-03 10:09:47+00:00,1455839614971924481,"Biafra :President Buhari Must Meet Nnamdi Kanu - Obasanjo

Former President, Olusegun Obasanjo has said President Muhammadu Buhari must meet with the leader of the Indigenous People of Biafra (IPOB), Nnamdi Kanu, before the ongoing crisis gets out of hand. https://t.co/LvVpolI4kk",stancity44
8940,2021-11-03 09:53:35+00:00,1455835541551960065,"Olusegun Obasanjo Speaks On Mazi Nnamdi Kanu, Warns President Muhammadu Buhari 
#Nigerians #BreakingNews #IPOB #FreeMaziNnamdiKanuNow  #Biafra
https://t.co/5jwklew5Iu",Sunabel73
8941,2021-11-03 09:39:05+00:00,1455831888883560452,"Nigerian president Muhammadu Buhari pledged at the COP26 climate summit to eliminate planet-warming emissions by 2060.  While the West African nation's pledge aligns it with Saudi Arabia, China and Russia, the timeframe lags other large economies such as the United States.",NdzaviDerrick
8942,2021-11-03 09:37:46+00:00,1455831558506565634,President Muhammadu Buhari at the COP26 World Leader’s Summit and Side-Events of the UN Climate Change Conference in Glasgow Scotland on 1st Nov 2021 https://t.co/dXDBTiAbGa,PRINCEAUTHORIT
8943,2021-11-03 09:35:20+00:00,1455830946469531666,"La monnaie numérique de banque centrale (MNBC) du Nigeria, baptisée « eNaira » par le président Muhammadu Buhari. Le pays a accéléré dans son déploiement d’une devise numérique, alors que les habitants se tournent massivement vers les cryptomonnaies.
#AlgooZoé https://t.co/6lEGP1dPIR",AlgooZoe
8944,2021-11-03 09:14:34+00:00,1455825721348263937,"Biafra : President Buhari Must Meet Nnamdi Kanu - Obasanjo

Former President, Olusegun Obasanjo has said President Muhammadu Buhari must meet with the leader of the Indigenous People of Biafra (IPOB), Nnamdi Kanu, before the ongoing crisis gets out of hand.",mazi_udoka
8945,2021-11-03 08:59:21+00:00,1455821893731332105,"Biafra : President Buhari Must Meet Nnamdi Kanu - Obasanjo

Former President, Olusegun Obasanjo has said President Muhammadu Buhari must meet with the leader of the Indigenous People of Biafra (IPOB), Nnamdi Kanu, before the ongoing crisis gets out of hand. https://t.co/djviqQxTPR",bcnewsroom
8946,2021-11-03 08:58:09+00:00,1455821590696968194,"Nigeria needs $1.5tn in 10 years for infrastructure –Buhari

Atiku #Economics #Politics #Nigeria

The President, Major General Muhammadu Buhari (retd.), has told world leaders that Nigeria needs at least $1.5trillion in the next 10 years to .... https://t.co/JQELAnbfnJ",RazzPlugz
8947,2021-11-03 08:52:46+00:00,1455820235248865294,"Biafra : President Buhari Must Meet Nnamdi Kanu - Obasanjo | #Enyiomatv 
Former President, Olusegun Obasanjo has said President Muhammadu Buhari must meet with the leader of the Indigenous People of Biafra (IPOB), Nnamdi Kanu, before the ongoing crisis gets out of hand.#FreeKanu https://t.co/Z0KZA0oEyV",bishopadiele
8948,2021-11-03 08:30:28+00:00,1455814624578883584,President Muhammadu Buhari has pledged that Nigeria will cut its emissions to net zero by 2060 https://t.co/xDxZQJVYsG,KennethUdoumeh
8949,2021-11-03 08:24:46+00:00,1455813190265327618,"Nigeria has committed to reaching net zero by 2060, President Muhammadu Buhari has said at the ongoing COP26 talks in Glasgow: @COP26 

https://t.co/jTZPor4fe8",EnergyVoiceNews
8950,2021-11-03 08:08:04+00:00,1455808985248907266,"Ketika ini, pekerja pembinaan mendakwa puluhan lagi rakan mereka masih terperangkap yang mana Presiden Nigeria, Muhammadu Buhari turut menggesa agar pihak berkuasa meningkatkan lagi operasi menyelamat.

#Beritarakita",Rakitanews1079
8951,2021-11-03 07:49:59+00:00,1455804433632268288,"@joeypage187106 @KhandaniM Muhammadu Buhari
Paul Kagame
Uhuru Kenyata
Emerson Mnangangwa
Samia Hassan
Nana Addo
George Weah",KnPrizzy
8952,2021-11-03 06:59:38+00:00,1455791764284055558,"Nigeria, according to President Muhammadu Buhari, will require $1.5 trillion over a ten-year period to reach an acceptable level of National Infrastructure Stock.
He announced the amount Wednesday in Glasgow at a COP 26 high-level side session on upgrading global infrastructure https://t.co/7YLlFtoGF0",alpha1065fm
8953,2021-11-03 06:44:03+00:00,1455787840651079683,"WorldStage Newsonline-- President Muhammadu Buhari of Nigeria has pledged that Nigeria will cut its emissions to net zero by 2060.

Malam Garba Shehu, the President’s spokesman in a statement, said Buhari revealed this while delivering his national

https://t.co/spLKrAreJC https://t.co/S4st8flBfQ",Worldstagegroup
8954,2021-11-03 05:55:33+00:00,1455775638045040643,"Faleke said the N425/$ exchange rate was against the approved rate contained in the 2022 Appropriation bill presented by President Muhammadu Buhari which he said was N410 to the dollar.
https://t.co/9KsskgWTeu",daily_trust
8955,2021-11-03 04:55:33+00:00,1455760535971041282,"COP 26: Nigeria Needs $1.5trn In 10 Years To Bridge Infrastructure Gap – Buhari - https://t.co/SxLTSPlywV
President Muhammadu Buhari on Tuesday said 1.5 trillion dollars is the cumulative estimated amount needed by Nigeria over a ten-year period, to achieve an appreciable lev... https://t.co/4TRTkfB3eR",LawyardOrg
8956,2021-11-03 04:16:31+00:00,1455750714194542594,Nigerian President #Muhammadu Buhari and his Malawian counterpart Lazarus McCarthy #Chakwera have directly blamed the western rich nations for their historical responsibility on African continent. https://t.co/d7OoK6LTNg,taarifarwanda
8957,2021-11-03 03:54:11+00:00,1455745095068569601,President Muhammadu Buhari has disclosed that Nigeria needs $1.5 trillion over a 10-year period to achieve an appreciable level of the National Infrastructure Stock. https://t.co/3ZJt9OUKJZ,StrawberryNG
8958,2021-11-03 03:38:00+00:00,1455741021606739970,"American billionaire and founder of Amazon, Jeff Bezos, has heaped praises on  President Muhammadu Buhari, for his leadership role in restoring degraded lands in the country.",HonHazo
8959,2021-11-03 02:27:37+00:00,1455723309962866698,"Nigerian President Muhammadu Buhari delivers National Statement and participates at Launch of Global Methane Pledge hosted by United States of America on the Sidelines of COP26 in Glasgow, Scotland on 2nd Nov 2021 https://t.co/BAIcjJlPWh",_khristv
